-5	0.00666667	
-6	0.00333333	
-7	0.00666667	
-8	0.00333333	
-9	0.00666667	
-12	0.00666667	
-13	0.00333333	
-15	0.00333333	
-16	0.00333333	
-18	0.01	
-19	0.01	
-21	0.00333333	
-22	0.00333333	
-23	0.00666667	
-26	0.00666667	
-30	0.00666667	
-32	0.00333333	
-33	0.01	
-35	0.00333333	
-36	0.0133333	
-38	0.00666667	
-39	0.00333333	
-40	0.01	
-41	0.00666667	
-42	0.00333333	
-43	0.00666667	
-44	0.00333333	
-46	0.00666667	
-47	0.00666667	
-48	0.01	
-49	0.00333333	
-50	0.00666667	
-52	0.00666667	
Threshold [mV] - Staircase(s) impostazioni pt 2	
