0.00	0.00
1.00	-2.00
2.00	-2.50
3.00	-2.00
4.00	-2.30
5.00	-2.10
6.00	-2.20
7.00	-3.35
8.00	-2.50
9.00	-1.80
10.00	-1.70
11.00	-1.60
12.00	-1.35
13.00	-3.20
14.00	-2.45
15.00	-2.20
16.00	-3.00
17.00	-2.70
18.00	-2.55
19.00	-2.30
20.00	-1.95
21.00	-2.30
22.00	-3.40
23.00	-2.00
24.00	-2.55
25.00	-2.35
26.00	-1.40
27.00	-1.70
28.00	-2.00
29.00	-2.40
30.00	-2.30
31.00	-2.45
32.00	-2.15
33.00	-2.75
34.00	-3.35
35.00	-3.10
36.00	-2.00
37.00	-1.05
38.00	-1.80
39.00	-1.50
40.00	-1.90
41.00	-3.10
42.00	-2.60
43.00	-2.50
44.00	-1.25
45.00	-1.25
46.00	-1.90
47.00	-2.10
48.00	-2.40
49.00	-1.95
50.00	-3.05
51.00	-2.80
52.00	-2.95
53.00	-1.45
54.00	-1.50
55.00	-1.45
56.00	-1.30
57.00	-1.65
58.00	-2.00
59.00	-1.75
60.00	-0.70
61.00	-1.60
62.00	-2.60
63.00	-2.75
64.00	-3.35
65.00	-3.40
66.00	-2.55
67.00	-1.85
68.00	-2.00
69.00	-2.50
70.00	-1.70
71.00	-1.85
72.00	-2.30
73.00	-1.40
74.00	-1.65
75.00	-2.40
76.00	-2.05
77.00	-2.25
78.00	-2.60
79.00	-3.10
80.00	-2.85
81.00	-2.25
82.00	-2.70
83.00	-2.60
84.00	-1.75
85.00	-2.20
86.00	-3.00
87.00	-2.65
88.00	-2.35
89.00	-2.95
90.00	-2.05
91.00	-2.95
92.00	-2.40
93.00	-1.50
94.00	-2.45
95.00	-2.45
96.00	-2.45
97.00	-3.35
98.00	-1.95
99.00	-1.90
100.00	-2.40
101.00	-3.15
102.00	-2.15
103.00	-1.80
104.00	-1.35
105.00	-1.55
106.00	-1.95
107.00	-1.80
108.00	-2.65
109.00	-2.45
110.00	-1.85
111.00	-2.00
112.00	-1.95
113.00	-1.50
114.00	-1.00
115.00	-2.15
116.00	-2.80
117.00	-3.00
118.00	-1.70
119.00	-2.25
120.00	-1.90
121.00	-1.70
122.00	-2.35
123.00	-1.85
124.00	-3.35
125.00	-2.65
126.00	-1.50
127.00	-1.95
128.00	-1.05
129.00	-1.15
130.00	-1.15
131.00	-1.40
132.00	-0.90
133.00	-0.30
134.00	-1.25
135.00	-1.15
136.00	-2.05
137.00	-1.85
138.00	-2.10
139.00	-2.00
140.00	-2.40
141.00	-2.65
142.00	-2.20
143.00	-1.70
144.00	-1.10
145.00	-2.15
146.00	-1.65
147.00	-1.75
148.00	-2.05
149.00	-3.10
150.00	-3.45
151.00	-1.55
152.00	-2.10
153.00	-3.00
154.00	-3.10
155.00	-2.50
156.00	-1.00
157.00	-1.00
158.00	-1.85
159.00	-1.35
160.00	-1.50
161.00	-2.85
162.00	-2.50
163.00	-2.85
164.00	-2.35
165.00	-1.35
166.00	-1.30
167.00	-1.20
168.00	-1.30
169.00	-0.85
170.00	-1.90
171.00	-2.50
172.00	-2.55
173.00	-1.95
174.00	-2.75
175.00	-2.70
176.00	-3.30
177.00	-3.50
178.00	-2.50
179.00	-2.05
180.00	-2.40
181.00	-2.70
182.00	-1.85
183.00	-1.10
184.00	-1.15
185.00	-1.75
186.00	-1.90
187.00	-2.60
188.00	-2.45
189.00	-1.65
190.00	-1.50
191.00	-3.05
192.00	-2.45
193.00	-3.05
194.00	-3.10
195.00	-1.75
196.00	-1.25
197.00	-0.95
198.00	-1.50
199.00	-2.50
200.00	-3.15
201.00	-2.50
202.00	-1.60
203.00	-0.95
204.00	-1.90
205.00	-2.55
206.00	-2.90
207.00	-2.15
208.00	-2.40
209.00	-1.85
210.00	-2.30
211.00	-2.35
212.00	-2.45
213.00	-2.50
214.00	-1.85
215.00	-2.35
216.00	-1.20
217.00	-1.70
218.00	-1.60
219.00	-1.95
220.00	-0.55
221.00	-1.70
222.00	-2.70
223.00	-3.20
224.00	-4.00
225.00	-1.70
226.00	-0.60
227.00	-1.90
228.00	-2.10
229.00	-2.50
230.00	-2.30
231.00	-1.90
232.00	-1.60
233.00	-2.80
234.00	-2.45
235.00	-1.15
236.00	-1.20
237.00	-1.50
238.00	-1.25
239.00	-2.40
240.00	-2.20
241.00	-2.20
242.00	-2.65
243.00	-2.20
244.00	-2.40
245.00	-1.85
246.00	-2.85
247.00	-2.10
248.00	-2.55
249.00	-2.20
250.00	-2.90
251.00	-2.00
252.00	-1.30
253.00	-1.75
254.00	-2.70
255.00	-2.40
256.00	-2.55
257.00	-1.35
258.00	-1.60
259.00	-3.10
260.00	-2.50
261.00	-3.10
262.00	-2.90
263.00	-2.25
264.00	-2.25
265.00	-2.40
266.00	-2.20
267.00	-2.05
268.00	-2.10
269.00	-2.45
270.00	-2.05
271.00	-2.70
272.00	-2.55
273.00	-2.60
274.00	-2.10
275.00	-1.25
276.00	-1.20
277.00	-2.80
278.00	-2.30
279.00	-1.80
280.00	-2.55
281.00	-1.80
282.00	-2.35
283.00	-1.15
284.00	-1.65
285.00	-2.25
286.00	-2.00
287.00	-2.65
288.00	-2.30
289.00	-2.15
290.00	-2.30
291.00	-2.85
292.00	-1.60
293.00	-1.90
294.00	-1.20
295.00	-1.35
296.00	-1.35
297.00	-1.55
298.00	-1.85
299.00	-1.75
300.00	-2.00
301.00	-1.50
302.00	-1.15
303.00	-1.10
304.00	-3.40
305.00	-2.70
306.00	-1.50
307.00	-1.80
308.00	-3.25
309.00	-2.70
310.00	-2.55
311.00	-2.60
312.00	-2.35
313.00	-2.00
314.00	-2.75
315.00	-1.90
316.00	-2.15
317.00	-1.80
318.00	-2.90
319.00	-3.05
320.00	-1.05
321.00	-0.95
322.00	-2.20
323.00	-1.85
324.00	-1.65
325.00	-2.50
326.00	-1.55
327.00	-2.55
328.00	-2.05
329.00	-1.35
330.00	-1.90
331.00	-0.95
332.00	-0.40
333.00	-1.50
334.00	-2.85
335.00	-1.70
336.00	-2.45
337.00	-2.15
338.00	-1.70
339.00	-2.10
340.00	-3.20
341.00	-3.00
342.00	-2.40
343.00	-2.50
344.00	-2.20
345.00	-1.45
346.00	-1.85
347.00	-1.80
348.00	-1.85
349.00	-1.50
350.00	-2.20
351.00	-0.85
352.00	-2.10
353.00	-2.15
354.00	-2.30
355.00	-2.50
356.00	-1.45
357.00	-2.10
358.00	-2.10
359.00	-2.20
360.00	-1.85
361.00	-2.15
362.00	-3.15
363.00	-2.45
364.00	-1.60
365.00	-1.10
366.00	-1.80
367.00	-1.65
368.00	-1.70
369.00	-2.30
370.00	-2.30
371.00	-1.05
372.00	-0.05
373.00	-0.35
374.00	-0.70
375.00	-2.30
376.00	-2.65
377.00	-1.00
378.00	-1.55
379.00	-0.80
380.00	-1.75
381.00	-2.20
382.00	-2.20
383.00	-2.55
384.00	-1.40
385.00	-1.20
386.00	-2.10
387.00	-1.25
388.00	-1.05
389.00	-1.50
390.00	-1.70
391.00	-2.65
392.00	-2.05
393.00	-1.50
394.00	-2.45
395.00	-1.45
396.00	-1.80
397.00	-2.25
398.00	-1.95
399.00	-2.35
400.00	-2.10
401.00	-2.35
402.00	-2.55
403.00	-2.15
404.00	-0.05
405.00	-1.20
406.00	-2.10
407.00	-2.50
408.00	-2.40
409.00	-2.15
410.00	-2.25
411.00	-3.20
412.00	-2.90
413.00	-2.00
414.00	-1.65
415.00	-1.55
416.00	-1.40
417.00	-3.35
418.00	-2.90
419.00	-2.30
420.00	-2.50
421.00	-2.55
422.00	-1.95
423.00	-1.55
424.00	-2.70
425.00	-2.15
426.00	-0.55
427.00	-2.45
428.00	-2.20
429.00	-1.95
430.00	-1.75
431.00	-1.55
432.00	-2.35
433.00	-2.70
434.00	-0.75
435.00	-1.35
436.00	-1.25
437.00	-2.25
438.00	-2.15
439.00	-3.55
440.00	-3.40
441.00	-2.25
442.00	-1.85
443.00	-1.65
444.00	-2.05
445.00	-1.20
446.00	-2.55
447.00	-2.40
448.00	-1.60
449.00	-1.55
450.00	-0.95
451.00	-1.50
452.00	-1.55
453.00	-2.45
454.00	-2.65
455.00	-2.45
456.00	-3.05
457.00	-3.25
458.00	-2.45
459.00	-2.15
460.00	-2.50
461.00	-1.35
462.00	-2.30
463.00	-2.30
464.00	-3.30
465.00	-2.95
466.00	-0.85
467.00	-2.35
468.00	-2.80
469.00	-1.75
470.00	-1.55
471.00	-2.05
472.00	-2.30
473.00	-3.10
474.00	-1.65
475.00	-1.15
476.00	-1.95
477.00	-2.60
478.00	-2.45
479.00	-1.75
480.00	-1.50
481.00	-2.10
482.00	-2.15
483.00	-1.85
484.00	-2.60
485.00	-2.10
486.00	-1.40
487.00	-2.35
488.00	-2.10
489.00	-2.50
490.00	-2.50
491.00	-3.25
492.00	-2.10
493.00	-2.45
494.00	-1.90
495.00	-2.25
496.00	-2.30
497.00	-2.75
498.00	-2.95
499.00	-3.60
500.00	-3.80
501.00	-2.60
502.00	-2.50
503.00	-4.05
504.00	-3.35
505.00	-1.40
506.00	-2.00
507.00	-1.75
508.00	-2.05
509.00	-2.55
510.00	-1.90
511.00	-1.65
512.00	-2.35
513.00	-2.20
514.00	-2.40
515.00	-2.00
516.00	-2.55
517.00	-2.15
518.00	-1.35
519.00	-1.70
520.00	-1.95
521.00	-2.30
522.00	-1.70
523.00	-2.45
524.00	-2.65
525.00	-3.25
526.00	-3.10
527.00	-2.75
528.00	-1.85
529.00	-1.70
530.00	-2.00
531.00	-2.30
532.00	-1.40
533.00	-1.95
534.00	-1.80
535.00	-1.95
536.00	-1.95
537.00	-1.75
538.00	-1.75
539.00	-1.70
540.00	-1.35
541.00	-0.50
542.00	-1.30
543.00	-1.40
544.00	-1.45
545.00	-2.00
546.00	-1.55
547.00	-2.75
548.00	-2.15
549.00	-1.55
550.00	-2.15
551.00	-1.65
552.00	-1.45
553.00	-1.40
554.00	-2.10
555.00	-3.05
556.00	-2.25
557.00	-1.35
558.00	-1.90
559.00	-1.40
560.00	-1.55
