0.00	0.00
1.00	-0.25
2.00	-0.50
3.00	-0.20
4.00	0.10
5.00	1.05
6.00	1.30
7.00	0.60
8.00	1.45
9.00	1.35
10.00	1.00
11.00	1.20
12.00	1.60
13.00	1.05
14.00	0.65
15.00	0.30
16.00	-0.15
17.00	-0.30
18.00	-0.30
19.00	-0.25
20.00	-0.10
21.00	0.60
22.00	-0.65
23.00	1.50
24.00	2.30
25.00	4.35
26.00	5.55
27.00	4.80
28.00	4.00
29.00	4.90
30.00	4.95
31.00	4.60
32.00	5.35
33.00	4.85
34.00	4.35
35.00	4.70
36.00	5.70
37.00	5.80
38.00	5.05
39.00	5.15
40.00	5.40
41.00	5.55
42.00	4.85
43.00	5.75
44.00	6.70
45.00	6.80
46.00	5.55
47.00	5.70
48.00	5.45
49.00	6.40
50.00	5.15
51.00	5.35
52.00	4.00
53.00	5.20
54.00	5.75
55.00	6.45
56.00	6.45
57.00	5.20
58.00	5.30
59.00	6.50
60.00	7.00
61.00	5.65
62.00	5.65
63.00	5.80
64.00	5.25
65.00	5.15
66.00	6.55
67.00	7.65
68.00	6.50
69.00	7.00
70.00	7.30
71.00	7.60
72.00	6.85
73.00	8.10
74.00	8.30
75.00	7.60
76.00	8.45
77.00	7.30
78.00	6.40
79.00	7.05
80.00	7.30
81.00	8.05
82.00	7.95
83.00	8.05
84.00	8.70
85.00	8.00
86.00	6.35
87.00	7.10
88.00	7.15
89.00	8.50
90.00	8.05
91.00	9.50
92.00	9.15
93.00	8.60
94.00	8.95
95.00	9.40
96.00	9.00
97.00	11.20
98.00	10.70
99.00	9.35
100.00	8.90
101.00	8.40
102.00	9.30
103.00	10.00
104.00	10.10
105.00	9.75
106.00	8.95
107.00	9.65
108.00	10.10
109.00	10.10
110.00	10.70
111.00	10.75
112.00	9.75
113.00	11.00
114.00	10.70
115.00	11.20
116.00	10.35
117.00	13.60
118.00	11.15
119.00	14.30
120.00	11.80
121.00	11.35
122.00	10.75
123.00	12.25
124.00	12.30
125.00	13.05
126.00	14.35
127.00	13.40
128.00	14.15
129.00	15.55
130.00	15.55
131.00	15.75
132.00	16.00
133.00	16.70
134.00	16.00
135.00	17.55
136.00	18.55
137.00	18.05
138.00	18.20
139.00	16.50
140.00	18.20
141.00	19.35
142.00	18.60
143.00	20.00
144.00	21.05
145.00	22.55
146.00	23.25
147.00	23.20
148.00	22.95
149.00	24.40
150.00	24.70
151.00	27.20
152.00	26.90
153.00	28.55
154.00	28.25
155.00	30.40
156.00	33.35
157.00	34.05
158.00	37.00
159.00	37.95
160.00	40.20
161.00	36.75
162.00	37.40
163.00	40.85
164.00	41.25
165.00	44.00
166.00	44.20
167.00	43.75
168.00	47.30
169.00	48.70
170.00	48.25
171.00	52.85
172.00	54.65
173.00	59.00
174.00	69.05
175.00	75.20
176.00	84.05
177.00	93.45
178.00	106.05
179.00	124.25
180.00	136.50
181.00	155.15
182.00	161.25
183.00	184.55
184.00	215.60
185.00	235.05
186.00	259.05
187.00	263.45
188.00	284.75
189.00	308.50
190.00	363.40
191.00	465.50
192.00	577.95
193.00	838.90
194.00	1324.30
195.00	2963.25
196.00	3988.70
197.00	3988.50
198.00	3987.90
199.00	3988.30
200.00	3987.50
201.00	3987.50
202.00	3988.20
203.00	3987.90
204.00	3987.70
205.00	2586.35
206.00	877.80
207.00	638.60
208.00	492.40
209.00	380.70
210.00	323.90
211.00	275.10
212.00	219.75
213.00	189.10
214.00	159.90
215.00	140.80
216.00	125.35
217.00	118.20
218.00	102.30
219.00	94.10
220.00	90.20
221.00	78.50
222.00	73.75
223.00	71.70
224.00	74.80
225.00	67.65
226.00	76.35
227.00	91.25
228.00	115.75
229.00	151.25
230.00	175.25
231.00	195.25
232.00	182.65
233.00	128.05
234.00	67.30
235.00	49.85
236.00	44.80
237.00	41.50
238.00	39.60
239.00	38.45
240.00	38.55
241.00	39.45
242.00	37.40
243.00	40.60
244.00	37.80
245.00	35.40
246.00	31.05
247.00	27.70
248.00	27.65
249.00	28.80
250.00	25.25
251.00	27.40
252.00	25.55
253.00	26.80
254.00	29.20
255.00	32.20
256.00	36.40
257.00	41.20
258.00	41.80
259.00	36.30
260.00	32.10
261.00	26.00
262.00	22.60
263.00	22.20
264.00	23.05
265.00	22.60
266.00	23.90
267.00	30.70
268.00	38.00
269.00	50.10
270.00	61.05
271.00	72.75
272.00	75.50
273.00	77.05
274.00	74.25
275.00	80.65
276.00	81.65
277.00	77.90
278.00	65.45
279.00	54.80
280.00	36.85
281.00	27.50
