-49.5	0	
-48.5	0	
-47.5	0	
-46.5	0	
-45.5	0	
-44.5	0	
-43.5	0	
-42.5	0	
-41.5	0	
-40.5	0	
-39.5	0	
-38.5	0	
-37.5	0	
-36.5	0	
-35.5	2	
-34.5	3	
-33.5	2	
-32.5	2	
-31.5	1	
-30.5	7	
-29.5	7	
-28.5	5	
-27.5	8	
-26.5	11	
-25.5	23	
-24.5	20	
-23.5	35	
-22.5	46	
-21.5	67	
-20.5	92	
-19.5	104	
-18.5	143	
-17.5	214	
-16.5	241	
-15.5	352	
-14.5	435	
-13.5	545	
-12.5	699	
-11.5	745	
-10.5	926	
-9.5	1145	
-8.5	1277	
-7.5	1485	
-6.5	1722	
-5.5	1935	
-4.5	2102	
-3.5	2338	
-2.5	2390	
-1.5	2532	
-0.5	2567	
0.5	2675	
1.5	2598	
2.5	2628	
3.5	2398	
4.5	2279	
5.5	2156	
6.5	2017	
7.5	1840	
8.5	1584	
9.5	1461	
10.5	1207	
11.5	1024	
12.5	866	
13.5	707	
14.5	584	
15.5	463	
16.5	351	
17.5	293	
18.5	195	
19.5	169	
20.5	141	
21.5	87	
22.5	64	
23.5	72	
24.5	45	
25.5	29	
26.5	19	
27.5	20	
28.5	17	
29.5	10	
30.5	10	
31.5	10	
32.5	4	
33.5	3	
34.5	2	
35.5	7	
36.5	2	
37.5	3	
38.5	3	
39.5	6	
40.5	4	
41.5	3	
42.5	2	
43.5	7	
44.5	5	
45.5	5	
46.5	5	
47.5	3	
48.5	4	
49.5	0	
50.5	4	
51.5	2	
52.5	7	
53.5	3	
54.5	4	
55.5	6	
56.5	4	
57.5	4	
58.5	1	
59.5	3	
60.5	2	
61.5	4	
62.5	7	
63.5	2	
64.5	2	
65.5	4	
66.5	5	
67.5	1	
68.5	3	
69.5	7	
70.5	2	
71.5	3	
72.5	1	
73.5	3	
74.5	3	
75.5	7	
76.5	3	
77.5	3	
78.5	4	
79.5	3	
80.5	3	
81.5	3	
82.5	4	
83.5	3	
84.5	2	
85.5	1	
86.5	2	
87.5	2	
88.5	3	
89.5	4	
90.5	3	
91.5	0	
92.5	2	
93.5	0	
94.5	0	
95.5	0	
96.5	0	
97.5	4	
98.5	2	
99.5	3	
100.5	1	
101.5	1	
102.5	4	
103.5	2	
104.5	3	
105.5	4	
106.5	0	
107.5	3	
108.5	3	
109.5	3	
110.5	0	
111.5	5	
112.5	1	
113.5	1	
114.5	1	
115.5	4	
116.5	2	
117.5	2	
118.5	1	
119.5	2	
120.5	5	
121.5	4	
122.5	6	
123.5	0	
124.5	3	
125.5	2	
126.5	2	
127.5	0	
128.5	3	
129.5	1	
130.5	1	
131.5	0	
132.5	4	
133.5	2	
134.5	0	
135.5	2	
136.5	1	
137.5	0	
138.5	0	
139.5	0	
140.5	2	
141.5	0	
142.5	3	
143.5	1	
144.5	2	
145.5	3	
146.5	4	
147.5	1	
148.5	2	
149.5	4	
150.5	1	
151.5	2	
152.5	3	
153.5	3	
154.5	0	
155.5	1	
156.5	4	
157.5	3	
158.5	1	
159.5	3	
160.5	2	
161.5	3	
162.5	2	
163.5	1	
164.5	2	
165.5	0	
166.5	0	
167.5	3	
168.5	1	
169.5	2	
170.5	3	
171.5	1	
172.5	0	
173.5	4	
174.5	2	
175.5	2	
176.5	1	
177.5	4	
178.5	5	
179.5	1	
180.5	0	
181.5	1	
182.5	4	
183.5	2	
184.5	0	
185.5	3	
186.5	2	
187.5	2	
188.5	4	
189.5	2	
190.5	5	
191.5	2	
192.5	1	
193.5	1	
194.5	0	
195.5	1	
196.5	2	
197.5	2	
198.5	0	
199.5	0	
200.5	1	
201.5	1	
202.5	3	
203.5	1	
204.5	1	
205.5	1	
206.5	2	
207.5	2	
208.5	0	
209.5	2	
210.5	2	
211.5	2	
212.5	2	
213.5	4	
214.5	5	
215.5	0	
216.5	3	
217.5	2	
218.5	3	
219.5	1	
220.5	2	
221.5	0	
222.5	2	
223.5	0	
224.5	1	
225.5	2	
226.5	2	
227.5	1	
228.5	0	
229.5	3	
230.5	0	
231.5	4	
232.5	3	
233.5	0	
234.5	3	
235.5	2	
236.5	5	
237.5	3	
238.5	1	
239.5	3	
240.5	3	
241.5	2	
242.5	4	
243.5	1	
244.5	3	
245.5	1	
246.5	1	
247.5	2	
248.5	2	
249.5	4	
250.5	2	
251.5	2	
252.5	2	
253.5	2	
254.5	1	
255.5	0	
256.5	5	
257.5	1	
258.5	4	
259.5	4	
260.5	3	
261.5	3	
262.5	0	
263.5	0	
264.5	0	
265.5	3	
266.5	7	
267.5	1	
268.5	2	
269.5	3	
270.5	2	
271.5	4	
272.5	0	
273.5	3	
274.5	3	
275.5	3	
276.5	4	
277.5	5	
278.5	3	
279.5	1	
280.5	2	
281.5	5	
282.5	3	
283.5	3	
284.5	3	
285.5	1	
286.5	2	
287.5	3	
288.5	6	
289.5	3	
290.5	6	
291.5	3	
292.5	1	
293.5	1	
294.5	5	
295.5	4	
296.5	5	
297.5	4	
298.5	5	
299.5	5	
300.5	9	
301.5	7	
302.5	6	
303.5	3	
304.5	6	
305.5	1	
306.5	4	
307.5	4	
308.5	6	
309.5	11	
310.5	5	
311.5	5	
312.5	3	
313.5	2	
314.5	7	
315.5	9	
316.5	8	
317.5	1	
318.5	6	
319.5	5	
320.5	6	
321.5	4	
322.5	10	
323.5	13	
324.5	14	
325.5	14	
326.5	11	
327.5	6	
328.5	11	
329.5	16	
330.5	16	
331.5	19	
332.5	21	
333.5	18	
334.5	32	
335.5	31	
336.5	38	
337.5	31	
338.5	52	
339.5	46	
340.5	61	
341.5	81	
342.5	78	
343.5	104	
344.5	108	
345.5	137	
346.5	171	
347.5	168	
348.5	195	
349.5	225	
350.5	264	
351.5	322	
352.5	382	
353.5	437	
354.5	449	
355.5	501	
356.5	580	
357.5	649	
358.5	700	
359.5	789	
360.5	897	
361.5	885	
362.5	1033	
363.5	1058	
364.5	1202	
365.5	1218	
366.5	1305	
367.5	1436	
368.5	1409	
